symbol,weight,date,ttf_id,optimized_at
NG,0.1300383923970476,2022-11-24,65,2022-11-25 15:24:59.637704
KGC,0.1224809054697443,2022-11-24,65,2022-11-25 15:24:59.637704
AUY,0.1172314070521365,2022-11-24,65,2022-11-25 15:24:59.637704
HL,0.105939848224477,2022-11-24,65,2022-11-25 15:24:59.637704
CDE,0.0923787097256461,2022-11-24,65,2022-11-25 15:24:59.637704
BHP,0.3674250506129913,2022-11-24,250,2022-11-25 15:25:01.989136
SCCO,0.3607669761560682,2022-11-24,250,2022-11-25 15:25:01.989136
FCX,0.2718079732309406,2022-11-24,250,2022-11-25 15:25:01.989136
FISV,0.3,2022-11-24,90,2022-11-25 15:25:04.546008
WDAY,0.1646264758573661,2022-11-24,90,2022-11-25 15:25:04.546008
INTU,0.1256098658939431,2022-11-24,90,2022-11-25 15:25:04.546008
PYPL,0.096971389959748,2022-11-24,90,2022-11-25 15:25:04.546008
HOOD,0.0750180438322939,2022-11-24,90,2022-11-25 15:25:04.546008
NU,0.0650232378586296,2022-11-24,90,2022-11-25 15:25:04.546008
SOFI,0.0620336326687966,2022-11-24,90,2022-11-25 15:25:04.546008
NVEI,0.0345655517937227,2022-11-24,90,2022-11-25 15:25:04.546008
BILL,0.0271164066529519,2022-11-24,90,2022-11-25 15:25:04.546008
UPST,0.0155584420136722,2022-11-24,90,2022-11-25 15:25:04.546008
COIN,0.0120591070087666,2022-11-24,90,2022-11-25 15:25:04.546008
AFRM,0.0109451797341897,2022-11-24,90,2022-11-25 15:25:04.546008
SQ,0.0104726667259191,2022-11-24,90,2022-11-25 15:25:04.546008
NTCT,0.1524369488578043,2022-11-24,116,2022-11-25 15:25:07.962313
CHKP,0.1454040571320527,2022-11-24,116,2022-11-25 15:25:07.962313
CSCO,0.1328100315702391,2022-11-24,116,2022-11-25 15:25:07.962313
RDWR,0.0708658338443828,2022-11-24,116,2022-11-25 15:25:07.962313
FFIV,0.0691464831911086,2022-11-24,116,2022-11-25 15:25:07.962313
ATEN,0.0658928975314508,2022-11-24,116,2022-11-25 15:25:07.962313
QLYS,0.0473982966720657,2022-11-24,116,2022-11-25 15:25:07.962313
PANW,0.0465667191497595,2022-11-24,116,2022-11-25 15:25:07.962313
